problem,mixer,N,p,instance_seed,angle_seed,reps,tol,canonicalize,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
SK,X,10,11,6,21260233,100000,1.000e-12,false,16,12,99972,0.00016000000000000001,0.00012,3.9996799871989764e-05,3.4638937628050894e-05
SK,X,10,12,6,21260233,100000,1.000e-12,false,4,7,99989,4.0000000000000003e-05,6.9999999999999994e-05,1.9999599995999918e-05,2.6456587081481237e-05
SK,X,10,13,6,21260233,100000,1.000e-12,false,1,4,99995,1.0000000000000001e-05,4.0000000000000003e-05,9.999949999874999e-06,1.9999599995999918e-05
SK,X,10,14,6,21260233,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
SK,X,10,15,6,21260233,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
SK,X,10,16,6,21260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,17,6,21260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,18,6,21260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,19,6,21260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,20,6,21260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,2,6,21260233,100000,1.000e-12,false,53374,46626,0,0.53373999999999999,0.46626000000000001,0.0015775348249721778,0.0015775348249721778
SK,Grover,10,3,6,21260233,100000,1.000e-12,false,25703,24079,50218,0.25702999999999998,0.24079,0.0013819029600518264,0.0013520731337468399
SK,Grover,10,4,6,21260233,100000,1.000e-12,false,12415,11970,75615,0.12415,0.1197,0.0010427692817685031,0.0010265082074684059
SK,Grover,10,5,6,21260233,100000,1.000e-12,false,6218,5729,88053,0.062179999999999999,0.057290000000000001,0.00076363373157555057,0.000734900373520112
SK,Grover,10,6,6,21260233,100000,1.000e-12,false,3182,2709,94109,0.031820000000000001,0.027089999999999999,0.00055504493151455774,0.00051338223479197248
SK,Grover,10,7,6,21260233,100000,1.000e-12,false,1660,1284,97056,0.0166,0.012840000000000001,0.00040403514698600173,0.00035602154990955256
SK,Grover,10,8,6,21260233,100000,1.000e-12,false,891,607,98502,0.0089099999999999995,0.0060699999999999999,0.00029716345502096993,0.00024562481755718417
SK,Grover,10,9,6,21260233,100000,1.000e-12,false,465,295,99240,0.0046499999999999996,0.0029499999999999999,0.00021513664262509999,0.00017150211368959859
SK,Grover,10,10,6,21260233,100000,1.000e-12,false,239,147,99614,0.0023900000000000002,0.00147,0.00015441139530488027,0.00012115440974227888
SK,Grover,10,11,6,21260233,100000,1.000e-12,false,117,71,99812,0.00117,0.00071000000000000002,0.00010810324231955303,8.4231579588655471e-05
SK,Grover,10,12,6,21260233,100000,1.000e-12,false,65,37,99898,0.00064999999999999997,0.00036999999999999999,8.0596370886039286e-05,6.0816371151195791e-05
SK,Grover,10,13,6,21260233,100000,1.000e-12,false,33,16,99951,0.00033,0.00016000000000000001,5.7436147154905859e-05,3.9996799871989764e-05
SK,Grover,10,14,6,21260233,100000,1.000e-12,false,12,10,99978,0.00012,0.0001,3.4638937628050894e-05,3.1621195423323263e-05
SK,Grover,10,15,6,21260233,100000,1.000e-12,false,4,6,99990,4.0000000000000003e-05,6.0000000000000002e-05,1.9999599995999918e-05,2.4494162569885914e-05
SK,Grover,10,16,6,21260233,100000,1.000e-12,false,3,3,99994,3.0000000000000001e-05,3.0000000000000001e-05,1.7320248266119051e-05,1.7320248266119051e-05
SK,Grover,10,17,6,21260233,100000,1.000e-12,false,3,2,99995,3.0000000000000001e-05,2.0000000000000002e-05,1.7320248266119051e-05,1.4141994201667599e-05
SK,Grover,10,18,6,21260233,100000,1.000e-12,false,2,1,99997,2.0000000000000002e-05,1.0000000000000001e-05,1.4141994201667599e-05,9.999949999874999e-06
SK,Grover,10,19,6,21260233,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,10,20,6,21260233,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,X,10,2,7,21260234,100000,1.000e-12,false,49454,50546,0,0.49453999999999998,0.50546000000000002,0.0015810445547169126,0.0015810445547169126
SK,X,10,3,7,21260234,100000,1.000e-12,false,20982,22518,56500,0.20982000000000001,0.22517999999999999,0.0012876162766911577,0.0013208859435999763
SK,X,10,4,7,21260234,100000,1.000e-12,false,8064,9027,82909,0.080640000000000003,0.090270000000000003,0.0008610295604681642,0.00090620818303522286
SK,X,10,5,7,21260234,100000,1.000e-12,false,3036,3432,93532,0.030360000000000002,0.034320000000000003,0.00054257045994045793,0.0005756920843645499
SK,X,10,6,7,21260234,100000,1.000e-12,false,1161,1281,97558,0.011610000000000001,0.01281,0.00033875076236076579,0.00035561079708017863
SK,X,10,7,7,21260234,100000,1.000e-12,false,501,477,99022,0.0050099999999999997,0.0047699999999999999,0.00022326889393733289,0.00021788178216638489
SK,X,10,8,7,21260234,100000,1.000e-12,false,240,177,99583,0.0023999999999999998,0.0017700000000000001,0.00015473331897170693,0.00013292355321762957
SK,X,10,9,7,21260234,100000,1.000e-12,false,89,79,99832,0.00088999999999999995,0.00079000000000000001,9.4297820759548835e-05,8.8846828868564573e-05
SK,X,10,10,7,21260234,100000,1.000e-12,false,43,24,99933,0.00042999999999999999,0.00024000000000000001,6.5560285234278839e-05,4.8983915727512029e-05
SK,X,10,11,7,21260234,100000,1.000e-12,false,19,8,99973,0.00019000000000000001,8.0000000000000007e-05,4.3584848284696367e-05,2.8283139853983683e-05
SK,X,10,12,7,21260234,100000,1.000e-12,false,7,3,99990,6.9999999999999994e-05,3.0000000000000001e-05,2.6456587081481237e-05,1.7320248266119051e-05
SK,X,10,13,7,21260234,100000,1.000e-12,false,3,1,99996,3.0000000000000001e-05,1.0000000000000001e-05,1.7320248266119051e-05,9.999949999874999e-06
SK,X,10,14,7,21260234,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,X,10,15,7,21260234,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,X,10,16,7,21260234,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,X,10,17,7,21260234,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,18,7,21260234,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,19,7,21260234,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,20,7,21260234,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,2,7,21260234,100000,1.000e-12,false,57615,42385,0,0.57615000000000005,0.42385,0.0015626937559867578,0.0015626937559867576
SK,Grover,10,3,7,21260234,100000,1.000e-12,false,32302,18107,49591,0.32301999999999997,0.18107000000000001,0.0014787767904589251,0.0012177177632768604
SK,Grover,10,4,7,21260234,100000,1.000e-12,false,16798,8713,74489,0.16797999999999999,0.087129999999999999,0.0011822128387054508,0.00089184282864190813
SK,Grover,10,5,7,21260234,100000,1.000e-12,false,8310,4286,87404,0.083099999999999993,0.042860000000000002,0.00087289397981656395,0.00064049215764129378
SK,Grover,10,6,7,21260234,100000,1.000e-12,false,4163,2118,93719,0.04163,0.021180000000000001,0.00063164027024881816,0.00045531755511950121
SK,Grover,10,7,7,21260234,100000,1.000e-12,false,2133,1020,96847,0.021329999999999998,0.010200000000000001,0.00045689201240555741,0.00031774140428971484
SK,Grover,10,8,7,21260234,100000,1.000e-12,false,1135,480,98385,0.011350000000000001,0.0047999999999999996,0.00033498026061247249,0.00021856257685157356
SK,Grover,10,9,7,21260234,100000,1.000e-12,false,607,224,99169,0.0060699999999999999,0.0022399999999999998,0.00024562481755718417,0.00014949857524404706
SK,Grover,10,10,7,21260234,100000,1.000e-12,false,332,112,99556,0.00332,0.0011199999999999999,0.00018190595372334574,0.00010577077100976432
SK,Grover,10,11,7,21260234,100000,1.000e-12,false,172,61,99767,0.00172,0.00060999999999999997,0.00013103593400285281,7.8078671863704232e-05
SK,Grover,10,12,7,21260234,100000,1.000e-12,false,92,33,99875,0.00092000000000000003,0.00033,9.5872498663589648e-05,5.7436147154905859e-05
SK,Grover,10,13,7,21260234,100000,1.000e-12,false,52,19,99929,0.00051999999999999995,0.00019000000000000001,7.2092274204660795e-05,4.3584848284696367e-05
SK,Grover,10,14,7,21260234,100000,1.000e-12,false,34,12,99954,0.00034000000000000002,0.00012,5.8299605487515952e-05,3.4638937628050894e-05
SK,Grover,10,15,7,21260234,100000,1.000e-12,false,23,7,99970,0.00023000000000000001,6.9999999999999994e-05,4.7952799709714551e-05,2.6456587081481237e-05
SK,Grover,10,16,7,21260234,100000,1.000e-12,false,13,3,99984,0.00012999999999999999,3.0000000000000001e-05,3.6053169070138622e-05,1.7320248266119051e-05
SK,Grover,10,17,7,21260234,100000,1.000e-12,false,8,2,99990,8.0000000000000007e-05,2.0000000000000002e-05,2.8283139853983683e-05,1.4141994201667599e-05
SK,Grover,10,18,7,21260234,100000,1.000e-12,false,3,2,99995,3.0000000000000001e-05,2.0000000000000002e-05,1.7320248266119051e-05,1.4141994201667599e-05
SK,Grover,10,19,7,21260234,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
SK,Grover,10,20,7,21260234,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
SK,X,10,2,8,21260235,100000,1.000e-12,false,50222,49778,0,0.50222,0.49778,0.0015811232450381597,0.0015811232450381597
SK,X,10,3,8,21260235,100000,1.000e-12,false,21684,22059,56257,0.21684,0.22059000000000001,0.0013031516197281113,0.0013112210031112222
SK,X,10,4,8,21260235,100000,1.000e-12,false,8626,8916,82458,0.086260000000000003,0.089160000000000003,0.00088780184951373021,0.0009011686545813719
SK,X,10,5,8,21260235,100000,1.000e-12,false,3337,3410,93253,0.033369999999999997,0.034099999999999998,0.0005679475600792735,0.00057390931339367543
SK,X,10,6,8,21260235,100000,1.000e-12,false,1362,1315,97323,0.01362,0.01315,0.00036653097549866096,0.00036023710941545154
SK,X,10,7,8,21260235,100000,1.000e-12,false,533,545,98922,0.0053299999999999997,0.00545,0.00023025184255505969,0.00023281532380837821
SK,X,10,8,8,21260235,100000,1.000e-12,false,209,240,99551,0.0020899999999999998,0.0023999999999999998,0.00014441717003182134,0.00015473331897170693
SK,X,10,9,8,21260235,100000,1.000e-12,false,96,90,99814,0.00096000000000000002,0.00089999999999999998,9.7932548215595827e-05,9.4825629446895838e-05
SK,X,10,10,8,21260235,100000,1.000e-12,false,30,37,99933,0.00029999999999999997,0.00036999999999999999,5.476403929587371e-05,6.0816371151195791e-05
SK,X,10,11,8,21260235,100000,1.000e-12,false,14,12,99974,0.00013999999999999999,0.00012,3.7413954615891648e-05,3.4638937628050894e-05
SK,X,10,12,8,21260235,100000,1.000e-12,false,7,3,99990,6.9999999999999994e-05,3.0000000000000001e-05,2.6456587081481237e-05,1.7320248266119051e-05
SK,X,10,13,8,21260235,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,X,10,14,8,21260235,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,X,10,15,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,16,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,17,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,18,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,19,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,20,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,2,8,21260235,100000,1.000e-12,false,50498,49502,0,0.50497999999999998,0.49502000000000002,0.00158106040238822,0.00158106040238822
SK,Grover,10,3,8,21260235,100000,1.000e-12,false,25182,24136,50682,0.25181999999999999,0.24135999999999999,0.0013726131559911555,0.0013531642561049268
SK,Grover,10,4,8,21260235,100000,1.000e-12,false,12207,11960,75833,0.12207,0.1196,0.0010352242032526094,0.0010261376126036897
SK,Grover,10,5,8,21260235,100000,1.000e-12,false,6094,5951,87955,0.060940000000000001,0.05951,0.00075648077569757184,0.0007481213798575737
SK,Grover,10,6,8,21260235,100000,1.000e-12,false,2982,2994,94024,0.029819999999999999,0.029940000000000001,0.00053787328991129508,0.00053892111110996578
SK,Grover,10,7,8,21260235,100000,1.000e-12,false,1480,1513,97007,0.014800000000000001,0.015129999999999999,0.00038185023242103705,0.00038601921066185296
SK,Grover,10,8,8,21260235,100000,1.000e-12,false,716,772,98512,0.0071599999999999997,0.0077200000000000003,0.00026662209960916591,0.00027677430516577945
SK,Grover,10,9,8,21260235,100000,1.000e-12,false,347,418,99235,0.00347,0.0041799999999999997,0.00018595588455329936,0.00020402273402736276
SK,Grover,10,10,8,21260235,100000,1.000e-12,false,178,219,99603,0.0017799999999999999,0.0021900000000000001,0.0001332978469443524,0.00014782435185043091
SK,Grover,10,11,8,21260235,100000,1.000e-12,false,98,104,99798,0.00097999999999999997,0.0010399999999999999,9.8946429950756676e-05,0.00010192734667399127
SK,Grover,10,12,8,21260235,100000,1.000e-12,false,60,48,99892,0.00059999999999999995,0.00048000000000000001,7.743642553733998e-05,6.9265402619200886e-05
SK,Grover,10,13,8,21260235,100000,1.000e-12,false,30,25,99945,0.00029999999999999997,0.00025000000000000001,5.476403929587371e-05,4.9993749609326164e-05
SK,Grover,10,14,8,21260235,100000,1.000e-12,false,14,14,99972,0.00013999999999999999,0.00013999999999999999,3.7413954615891648e-05,3.7413954615891648e-05
SK,Grover,10,15,8,21260235,100000,1.000e-12,false,4,7,99989,4.0000000000000003e-05,6.9999999999999994e-05,1.9999599995999918e-05,2.6456587081481237e-05
SK,Grover,10,16,8,21260235,100000,1.000e-12,false,3,4,99993,3.0000000000000001e-05,4.0000000000000003e-05,1.7320248266119051e-05,1.9999599995999918e-05
SK,Grover,10,17,8,21260235,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,Grover,10,18,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,19,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,20,8,21260235,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,2,9,21260236,100000,1.000e-12,false,52716,47284,0,0.52715999999999996,0.47283999999999998,0.0015788044033381715,0.0015788044033381717
SK,X,10,3,9,21260236,100000,1.000e-12,false,23770,20471,55759,0.23769999999999999,0.20471,0.0013461007020278979,0.0012759459859257366
SK,X,10,4,9,21260236,100000,1.000e-12,false,9798,8336,81866,0.097979999999999998,0.083360000000000004,0.00094010594934826363,0.00087413448850849032
SK,X,10,5,9,21260236,100000,1.000e-12,false,3744,3220,93036,0.037440000000000001,0.032199999999999999,0.00060031863539290536,0.00055823973344791566
SK,X,10,6,9,21260236,100000,1.000e-12,false,1454,1264,97282,0.014540000000000001,0.01264,0.00037853121932015068,0.00035327369559592177
SK,X,10,7,9,21260236,100000,1.000e-12,false,533,503,98964,0.0053299999999999997,0.0050299999999999997,0.00023025184255505969,0.0002237118481439908
SK,X,10,8,9,21260236,100000,1.000e-12,false,197,226,99577,0.00197,0.0022599999999999999,0.00014021836898209876,0.0001501629914459618
SK,X,10,9,9,21260236,100000,1.000e-12,false,78,101,99821,0.00077999999999999999,0.00101,8.8283158076724922e-05,0.00010044799151799901
SK,X,10,10,9,21260236,100000,1.000e-12,false,34,40,99926,0.00034000000000000002,0.00040000000000000002,5.8299605487515952e-05,6.3232902827562812e-05
SK,X,10,11,9,21260236,100000,1.000e-12,false,14,23,99963,0.00013999999999999999,0.00023000000000000001,3.7413954615891648e-05,4.7952799709714551e-05
SK,X,10,12,9,21260236,100000,1.000e-12,false,6,6,99988,6.0000000000000002e-05,6.0000000000000002e-05,2.4494162569885914e-05,2.4494162569885914e-05
SK,X,10,13,9,21260236,100000,1.000e-12,false,2,1,99997,2.0000000000000002e-05,1.0000000000000001e-05,1.4141994201667599e-05,9.999949999874999e-06
SK,X,10,14,9,21260236,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
SK,X,10,15,9,21260236,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
SK,X,10,16,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,17,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,18,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,19,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,20,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,10,2,9,21260236,100000,1.000e-12,false,50555,49445,0,0.50555000000000005,0.49445,0.0015810414210260272,0.0015810414210260272
SK,Grover,10,3,9,21260236,100000,1.000e-12,false,27670,21734,50596,0.2767,0.21734000000000001,0.0014146982363741039,0.0013042366518389214
SK,Grover,10,4,9,21260236,100000,1.000e-12,false,14891,9700,75409,0.14890999999999999,0.097000000000000003,0.0011257700115920657,0.00093590063575146691
SK,Grover,10,5,9,21260236,100000,1.000e-12,false,7657,4490,87853,0.076569999999999999,0.044900000000000002,0.00084087475345618506,0.00065485868704629705
SK,Grover,10,6,9,21260236,100000,1.000e-12,false,3976,2085,93939,0.039759999999999997,0.02085,0.00061789272855407513,0.00045183268474071237
SK,Grover,10,7,9,21260236,100000,1.000e-12,false,2128,954,96918,0.02128,0.0095399999999999999,0.00045636785162848621,0.00030739206886320277
SK,Grover,10,8,9,21260236,100000,1.000e-12,false,1094,463,98443,0.01094,0.0046299999999999996,0.00032894249345440308,0.00021467564137554125
SK,Grover,10,9,9,21260236,100000,1.000e-12,false,573,231,99196,0.0057299999999999999,0.00231,0.00023868739179102024,0.00015181119523934985
SK,Grover,10,10,9,21260236,100000,1.000e-12,false,290,118,99592,0.0028999999999999998,0.0011800000000000001,0.00017004675827548139,0.00010856369558927147
SK,Grover,10,11,9,21260236,100000,1.000e-12,false,142,59,99799,0.00142,0.00059000000000000003,0.00011907911655701852,7.6788794755484999e-05
SK,Grover,10,12,9,21260236,100000,1.000e-12,false,68,31,99901,0.00068000000000000005,0.00031,8.2434070626167665e-05,5.5669012924606445e-05
SK,Grover,10,13,9,21260236,100000,1.000e-12,false,33,20,99947,0.00033,0.00020000000000000001,5.7436147154905859e-05,4.4716887190411634e-05
SK,Grover,10,14,9,21260236,100000,1.000e-12,false,11,10,99979,0.00011,0.0001,3.3164423709752596e-05,3.1621195423323263e-05
SK,Grover,10,15,9,21260236,100000,1.000e-12,false,3,5,99992,3.0000000000000001e-05,5.0000000000000002e-05,1.7320248266119051e-05,2.2360120751015635e-05
SK,Grover,10,16,9,21260236,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
SK,Grover,10,17,9,21260236,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,10,18,9,21260236,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,10,19,9,21260236,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,10,20,9,21260236,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,10,2,10,21260237,100000,1.000e-12,false,50339,49661,0,0.50339,0.49661,0.0015811024884554447,0.0015811024884554447
SK,X,10,3,10,21260237,100000,1.000e-12,false,21449,22850,55701,0.21448999999999999,0.22850000000000001,0.001298014021110712,0.0013277339718482765
SK,X,10,4,10,21260237,100000,1.000e-12,false,8216,9817,81967,0.082159999999999997,0.098169999999999993,0.00086838778434521983,0.00094091790874656009
SK,X,10,5,10,21260237,100000,1.000e-12,false,3089,4026,92885,0.030890000000000001,0.040259999999999997,0.00054713625268300401,0.00062160383203452014
SK,X,10,6,10,21260237,100000,1.000e-12,false,1235,1696,97069,0.01235,0.016959999999999999,0.00034924887258228911,0.00040831799372547864
SK,X,10,7,10,21260237,100000,1.000e-12,false,497,715,98788,0.0049699999999999996,0.0071500000000000001,0.00022238028464771783,0.00026643718771973256
